city,cityCode,year,hdmsp,province,provinceCode
新余市,360500,1993,6061.729412,江西省,360000
宜春市,360900,1993,12890.51765,江西省,360000
鹰潭市,360600,1993,4833.509804,江西省,360000
鞍山市,210300,1993,53934.42353,辽宁省,210000
本溪市,210500,1993,24963.52157,辽宁省,210000
朝阳市,211300,1993,38888.38431,辽宁省,210000
大连市,210200,1993,76276.67843,辽宁省,210000
丹东市,210600,1993,25356.88627,辽宁省,210000
抚顺市,210400,1993,40281.69412,辽宁省,210000
阜新市,210900,1993,28401.6,辽宁省,210000
葫芦岛市,211400,1993,39829.45098,辽宁省,210000
锦州市,210700,1993,57794.69412,辽宁省,210000
辽阳市,211000,1993,38832.15294,辽宁省,210000
盘锦市,211100,1993,40089.64314,辽宁省,210000
沈阳市,210100,1993,118718.4902,辽宁省,210000
铁岭市,211200,1993,57227.6,辽宁省,210000
营口市,210800,1993,33377.47451,辽宁省,210000
海东市,630200,1993,5783.317647,青海省,630000
西宁市,630100,1993,13054.18431,青海省,630000
滨州市,371600,1993,60936.99216,山东省,370000
德州市,371400,1993,78455.66667,山东省,370000
东营市,370500,1993,66897.52941,山东省,370000
菏泽市,371700,1993,50479.38039,山东省,370000
济南市,370100,1993,102000.8078,山东省,370000
济宁市,370800,1993,71834.06667,山东省,370000
聊城市,371500,1993,57801.23922,山东省,370000
临沂市,371300,1993,73309.13333,山东省,370000
青岛市,370200,1993,100763.5765,山东省,370000
日照市,371100,1993,24231.7451,山东省,370000
泰安市,370900,1993,58553.51373,山东省,370000
威海市,371000,1993,39054.8549,山东省,370000
潍坊市,370700,1993,118658.2706,山东省,370000
烟台市,370600,1993,101112.3647,山东省,370000
枣庄市,370400,1993,38486.54118,山东省,370000
淄博市,370300,1993,74358.99216,山东省,370000
大同市,140200,1993,63219.8,山西省,140000
晋城市,140500,1993,58317.8549,山西省,140000
晋中市,140700,1993,59516.14118,山西省,140000
临汾市,141000,1993,107025.7569,山西省,140000
吕梁市,141100,1993,72683.82353,山西省,140000
朔州市,140600,1993,31026.1451,山西省,140000
太原市,140100,1993,66816.1451,山西省,140000
忻州市,140900,1993,45517.81961,山西省,140000
阳泉市,140300,1993,28367.68627,山西省,140000
运城市,140800,1993,59437.13333,山西省,140000
长治市,140400,1993,49796.20784,山西省,140000
安康市,610900,1993,4103.247059,陕西省,610000
宝鸡市,610300,1993,28033.61569,陕西省,610000
汉中市,610700,1993,13660,陕西省,610000
商洛市,611000,1993,3343.047059,陕西省,610000
铜川市,610200,1993,10457.10196,陕西省,610000
渭南市,610500,1993,55907.80784,陕西省,610000
西安市,610100,1993,63945.77255,陕西省,610000
咸阳市,610400,1993,38173.75686,陕西省,610000
延安市,610600,1993,19447.72157,陕西省,610000
榆林市,610800,1993,32015.24314,陕西省,610000
巴中市,511900,1993,1164.580392,四川省,510000
成都市,510100,1993,45188.43922,四川省,510000
达州市,511700,1993,9882.407843,四川省,510000
德阳市,510600,1993,16287.12549,四川省,510000
广安市,511600,1993,3539.278431,四川省,510000
广元市,510800,1993,8348.729412,四川省,510000
乐山市,511100,1993,4468,四川省,510000
泸州市,510500,1993,3990.043137,四川省,510000
眉山市,511400,1993,1800.262745,四川省,510000
绵阳市,510700,1993,15905.47059,四川省,510000
南充市,511300,1993,6598.988235,四川省,510000
内江市,511000,1993,6605.976471,四川省,510000
攀枝花市,510400,1993,18590.40784,四川省,510000
遂宁市,510900,1993,3127.886275,四川省,510000
雅安市,511800,1993,1922,四川省,510000
宜宾市,511500,1993,3765.478431,四川省,510000
资阳市,512000,1993,1430.164706,四川省,510000
自贡市,510300,1993,3165.486275,四川省,510000
保山市,530500,1993,5859.717647,云南省,530000
昆明市,530100,1993,48439.72549,云南省,530000
丽江市,530700,1993,3665.098039,云南省,530000
临沧市,530900,1993,4096.737255,云南省,530000
普洱市,530800,1993,6153.686275,云南省,530000
曲靖市,530300,1993,26419.48235,云南省,530000
玉溪市,530400,1993,13786.48627,云南省,530000
昭通市,530600,1993,2144.113725,云南省,530000
杭州市,330100,1993,65463.98039,浙江省,330000
湖州市,330500,1993,30947.31765,浙江省,330000
嘉兴市,330400,1993,41371.6,浙江省,330000
金华市,330700,1993,27887.01569,浙江省,330000
丽水市,331100,1993,8782.011765,浙江省,330000
宁波市,330200,1993,57451.6902,浙江省,330000
衢州市,330800,1993,13932.71765,浙江省,330000
绍兴市,330600,1993,36247.85882,浙江省,330000
台州市,331000,1993,25771.20784,浙江省,330000
温州市,330300,1993,30107.12549,浙江省,330000
舟山市,330900,1993,6473.760784,浙江省,330000
甘南藏族自治州,623000,1993,1238,甘肃省,620000
临夏回族自治州,622900,1993,6538.207843,甘肃省,620000
黔东南苗族侗族自治州,522600,1993,2407.333333,贵州省,520000
黔南布依族苗族自治州,522700,1993,6037.509804,贵州省,520000
黔西南布依族苗族自治州,522300,1993,4705.188235,贵州省,520000
恩施土家族苗族自治州,422800,1993,3099.211765,湖北省,420000
湘西土家族苗族自治州,433100,1993,2597.035294,湖南省,430000
延边朝鲜族自治州,222400,1993,36023.59608,吉林省,220000
果洛藏族自治州,632600,1993,59,青海省,630000
海北藏族自治州,632200,1993,1153,青海省,630000
海南藏族自治州,632500,1993,1385,青海省,630000
海西蒙古族藏族自治州,632800,1993,10830.45098,青海省,630000
黄南藏族自治州,632300,1993,1017.694118,青海省,630000
玉树藏族自治州,632700,1993,144,青海省,630000
阿坝藏族羌族自治州,513200,1993,905,四川省,510000
甘孜藏族自治州,513300,1993,698.2941176,四川省,510000
凉山彝族自治州,513400,1993,6189.05098,四川省,510000
楚雄彝族自治州,532300,1993,9986.309804,云南省,530000
大理白族自治州,532900,1993,8661.607843,云南省,530000
德宏傣族景颇族自治州,533100,1993,6273.356863,云南省,530000
迪庆藏族自治州,533400,1993,496.1803922,云南省,530000
红河哈尼族彝族自治州,532500,1993,23682.29412,云南省,530000
怒江傈僳族自治州,533300,1993,788.6352941,云南省,530000
文山壮族苗族自治州,532600,1993,3521.462745,云南省,530000
西双版纳傣族自治州,532800,1993,5110.47451,云南省,530000
白沙黎族自治县,469025,1993,1420.364706,海南省,460000
保亭黎族苗族自治县,469029,1993,751.3960784,海南省,460000
昌江黎族自治县,469026,1993,3561.921569,海南省,460000
澄迈县,469023,1993,3298.733333,海南省,460000
定安县,469021,1993,1014.905882,海南省,460000
东方市,469007,1993,5089.709804,海南省,460000
乐东黎族自治县,469027,1993,2270,海南省,460000
临高县,469024,1993,1221.690196,海南省,460000
陵水黎族自治县,469028,1993,1816.047059,海南省,460000
琼海市,469002,1993,2290.266667,海南省,460000
琼中黎族苗族自治县,469030,1993,803.2784314,海南省,460000
屯昌县,469022,1993,777.4392157,海南省,460000
万宁市,469006,1993,4203.247059,海南省,460000
文昌市,469005,1993,1624.72549,海南省,460000
五指山市,469001,1993,1137.219608,海南省,460000
济源市,419001,1993,9068.835294,河南省,410000
潜江市,429005,1993,5440.164706,湖北省,420000
神农架林区,429021,1993,171.1647059,湖北省,420000
天门市,429006,1993,2914.960784,湖北省,420000
仙桃市,429004,1993,3093.45098,湖北省,420000
北京市,110000,1993,253860.251,北京市,110000
上海市,310000,1993,187099.8275,上海市,310000
天津市,120000,1993,200066.6941,天津市,120000
重庆市,500000,1993,49717.07059,重庆市,500000
阿拉善盟,152900,1993,6464.211765,内蒙古自治区,150000
锡林郭勒盟,152500,1993,10532,内蒙古自治区,150000
兴安盟,152200,1993,8658.615686,内蒙古自治区,150000
阿里地区,542500,1993,0,西藏自治区,540000
阿克苏地区,652900,1993,18516,新疆维吾尔自治区,650000
阿勒泰地区,654300,1993,7042.32549,新疆维吾尔自治区,650000
和田地区,653200,1993,2728,新疆维吾尔自治区,650000
喀什地区,653100,1993,7543.160784,新疆维吾尔自治区,650000
塔城地区,654200,1993,30792.47451,新疆维吾尔自治区,650000
百色市,451000,1993,11245.53333,广西壮族自治区,450000
北海市,450500,1993,15321.87843,广西壮族自治区,450000
崇左市,451400,1993,5745.858824,广西壮族自治区,450000
防城港市,450600,1993,4253.980392,广西壮族自治区,450000
贵港市,450800,1993,9197.447059,广西壮族自治区,450000
桂林市,450300,1993,14930,广西壮族自治区,450000
河池市,451200,1993,10041.09412,广西壮族自治区,450000
贺州市,451100,1993,5833.74902,广西壮族自治区,450000
来宾市,451300,1993,6467.066667,广西壮族自治区,450000
柳州市,450200,1993,21014.78824,广西壮族自治区,450000
南宁市,450100,1993,22494.0902,广西壮族自治区,450000
钦州市,450700,1993,4746.086275,广西壮族自治区,450000
梧州市,450400,1993,8594.52549,广西壮族自治区,450000
玉林市,450900,1993,13749.27843,广西壮族自治区,450000
巴彦淖尔市,150800,1993,12019.6549,内蒙古自治区,150000
包头市,150200,1993,48693.4,内蒙古自治区,150000
赤峰市,150400,1993,45334.43922,内蒙古自治区,150000
鄂尔多斯市,150600,1993,28083.92157,内蒙古自治区,150000
呼和浩特市,150100,1993,44320.05098,内蒙古自治区,150000
呼伦贝尔市,150700,1993,64721.23137,内蒙古自治区,150000
通辽市,150500,1993,27307.56078,内蒙古自治区,150000
乌海市,150300,1993,19425.49412,内蒙古自治区,150000
乌兰察布市,150900,1993,16793.76078,内蒙古自治区,150000
固原市,640400,1993,4482.898039,宁夏回族自治区,640000
石嘴山市,640200,1993,15012.45098,宁夏回族自治区,640000
吴忠市,640300,1993,15945.18431,宁夏回族自治区,640000
银川市,640100,1993,26951.42745,宁夏回族自治区,640000
中卫市,640500,1993,7892.223529,宁夏回族自治区,640000
昌都市,540300,1993,197,西藏自治区,540000
拉萨市,540100,1993,2847.356863,西藏自治区,540000
林芝市,540400,1993,269,西藏自治区,540000
那曲市,540600,1993,70,西藏自治区,540000
日喀则市,540200,1993,279,西藏自治区,540000
山南市,540500,1993,1532.729412,西藏自治区,540000
哈密市,650500,1993,8655.854902,新疆维吾尔自治区,650000
克拉玛依市,650200,1993,29221.34118,新疆维吾尔自治区,650000
吐鲁番市,650400,1993,33371.20784,新疆维吾尔自治区,650000
乌鲁木齐市,650100,1993,51473.14902,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,1993,38891.43922,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,1993,3292.701961,新疆维吾尔自治区,650000
昌吉回族自治州,652300,1993,29435.16078,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,1993,610,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,1993,16914.50196,新疆维吾尔自治区,650000
阿拉尔市,659002,1993,758,新疆维吾尔自治区,650000
北屯市,659005,1993,634.5843137,新疆维吾尔自治区,650000
胡杨河市,659010,1993,1269.101961,新疆维吾尔自治区,650000
可克达拉市,659008,1993,649.1254902,新疆维吾尔自治区,650000
昆玉市,659009,1993,0,新疆维吾尔自治区,650000
石河子市,659001,1993,5318.133333,新疆维吾尔自治区,650000
双河市,659007,1993,758.7607843,新疆维吾尔自治区,650000
铁门关市,659006,1993,623.5764706,新疆维吾尔自治区,650000
图木舒克市,659003,1993,142.9803922,新疆维吾尔自治区,650000
五家渠市,659004,1993,2325.654902,新疆维吾尔自治区,650000
新星市,659011,1993,280.9098039,新疆维吾尔自治区,650000
澳门特别行政区,820000,1993,3218.972549,澳门特别行政区,820000
香港特别行政区,810000,1993,62803.49412,香港特别行政区,810000
大兴安岭地区,232700,1994,25766.53725,黑龙江省,230000
台湾省,710000,1994,586800.1098,台湾省,710000
安庆市,340800,1994,12795.10588,安徽省,340000
蚌埠市,340300,1994,12190.93333,安徽省,340000
亳州市,341600,1994,7619.403922,安徽省,340000
池州市,341700,1994,3692.619608,安徽省,340000
滁州市,341100,1994,20538.26275,安徽省,340000
阜阳市,341200,1994,14897.81176,安徽省,340000
合肥市,340100,1994,32993.3451,安徽省,340000
淮北市,340600,1994,13632.61569,安徽省,340000
淮南市,340400,1994,17899.70588,安徽省,340000
黄山市,341000,1994,3358,安徽省,340000
六安市,341500,1994,8849.137255,安徽省,340000
马鞍山市,340500,1994,21859.21176,安徽省,340000
宿州市,341300,1994,15788.8902,安徽省,340000
铜陵市,340700,1994,7583.858824,安徽省,340000
芜湖市,340200,1994,16682.72157,安徽省,340000
宣城市,341800,1994,11808.16078,安徽省,340000
福州市,350100,1994,51925.21569,福建省,350000
龙岩市,350800,1994,18458.07451,福建省,350000
南平市,350700,1994,17149.14902,福建省,350000
宁德市,350900,1994,13154.57255,福建省,350000
莆田市,350300,1994,17722.64706,福建省,350000
泉州市,350500,1994,59849.30196,福建省,350000
三明市,350400,1994,17988.35294,福建省,350000
厦门市,350200,1994,27072.63922,福建省,350000
漳州市,350600,1994,34326.06667,福建省,350000
白银市,620400,1994,21819.60784,甘肃省,620000
定西市,621100,1994,5757.85098,甘肃省,620000
嘉峪关市,620200,1994,4081.603922,甘肃省,620000
金昌市,620300,1994,7376.909804,甘肃省,620000
酒泉市,620900,1994,10916.38039,甘肃省,620000
兰州市,620100,1994,43870.85098,甘肃省,620000
陇南市,621200,1994,3863.639216,甘肃省,620000
平凉市,620800,1994,8447.407843,甘肃省,620000
庆阳市,621000,1994,11185.08627,甘肃省,620000
天水市,620500,1994,12396.32941,甘肃省,620000
武威市,620600,1994,8103.458824,甘肃省,620000
张掖市,620700,1994,6486,甘肃省,620000
潮州市,445100,1994,16758.4902,广东省,440000
东莞市,441900,1994,107665.102,广东省,440000
佛山市,440600,1994,97614.18824,广东省,440000
广州市,440100,1994,143106.0549,广东省,440000
河源市,441600,1994,14747.37647,广东省,440000
惠州市,441300,1994,63226.35294,广东省,440000
江门市,440700,1994,64273.12157,广东省,440000
揭阳市,445200,1994,28310.52157,广东省,440000
茂名市,440900,1994,32999.01569,广东省,440000
梅州市,441400,1994,23876.95686,广东省,440000
清远市,441800,1994,25895.62745,广东省,440000
汕头市,440500,1994,37110.1451,广东省,440000
汕尾市,441500,1994,21938.61961,广东省,440000
韶关市,440200,1994,22903.82353,广东省,440000
深圳市,440300,1994,94433.96863,广东省,440000
阳江市,441700,1994,18231.50196,广东省,440000
云浮市,445300,1994,14591.30588,广东省,440000
湛江市,440800,1994,44858.38431,广东省,440000
肇庆市,441200,1994,31018.06667,广东省,440000
中山市,442000,1994,53635.32941,广东省,440000
珠海市,440400,1994,40071.96078,广东省,440000
安顺市,520400,1994,7493.741176,贵州省,520000
毕节市,520500,1994,5912.388235,贵州省,520000
贵阳市,520100,1994,24003.27843,贵州省,520000
六盘水市,520200,1994,25244.90196,贵州省,520000
铜仁市,520600,1994,2523.380392,贵州省,520000
遵义市,520300,1994,12873.87843,贵州省,520000
儋州市,460400,1994,11575.76863,海南省,460000
海口市,460100,1994,21709.45882,海南省,460000
三沙市,460300,1994,33.32941176,海南省,460000
三亚市,460200,1994,14015.74902,海南省,460000
保定市,130600,1994,113050.5451,河北省,130000
沧州市,130900,1994,114408.4196,河北省,130000
承德市,130800,1994,19922.89804,河北省,130000
邯郸市,130400,1994,124652.5922,河北省,130000
衡水市,131100,1994,57582.69412,河北省,130000
廊坊市,131000,1994,77307.20392,河北省,130000
秦皇岛市,130300,1994,33615.36078,河北省,130000
石家庄市,130100,1994,108757.8824,河北省,130000
唐山市,130200,1994,109315.698,河北省,130000
邢台市,130500,1994,85171.45098,河北省,130000
张家口市,130700,1994,56549.21176,河北省,130000
安阳市,410500,1994,55616.54118,河南省,410000
鹤壁市,410600,1994,16489.0549,河南省,410000
焦作市,410800,1994,41196.62353,河南省,410000
开封市,410200,1994,19812.77255,河南省,410000
洛阳市,410300,1994,45181.90196,河南省,410000
漯河市,411100,1994,12011.22353,河南省,410000
