id,reggdp2001,reggdp_primary2001,perreggdp2001,plnpgdp2001,plngdp2001,plngdppc2001,nonagri_share2001,urbanland2001,urbanland_share2001,cropland2001,cropland_share2001,popden2001,urbanization2001,reggdp2011,reggdp_primary2011,perreggdp2011,plnpgdp2011,plngdp2011,plngdppc2011,nonagri_share2011,urbanland2011,urbanland_share2011,cropland2011,cropland_share2011,popden2011,urbanization2011,reggdp2021,reggdp_primary2021,perreggdp2021,plnpgdp2021,plngdp2021,plngdppc2021,nonagri_share2021,urbanland2021,urbanland_share2021,cropland2021,cropland_share2021,popden2021,urbanization2021,county,countycode,city,citycode,province,provincecode,location
1396,227778,85187,.47999999,19.840433,21.456606,8.4603519,80.134247,4.5483408,10.977845,6.5897207,84.542892,10.959864,29.17976,935645,192274,1.89,21.075558,23.166447,10.072388,87.642281,4.5904436,11.449911,6.6348386,88.444687,10.978944,33.937428,1862464,240296,3.9400001,20.990746,23.271984,10.840693,89.784241,4.6308846,11.922449,6.6035552,85.72065,10.991758,35.672539,卫辉市,410781,新乡市,410700,河南省,410000,Central
1397,481614,102143,.62,20.29402,21.597326,8.4917507,72.836784,5.2541304,11.297625,6.8941975,58.245071,10.764255,27.257933,2561278,332858,3.47,21.479635,23.295969,10.17934,83.737915,5.3472042,12.399625,7.0830441,70.351639,10.787148,26.993689,3590386,382225,4.4200001,21.456102,23.369095,10.841614,85.236206,5.3625631,12.591541,6.9867802,63.895073,10.737532,38.190445,辉县市,410782,新乡市,410700,河南省,410000,Central
1398,299000,96200,.38640001,20.022039,21.497496,8.4482918,77.132561,4.7048745,10.635566,6.8222671,88.375587,11.220839,14.656077,1742300,266700,2.1663001,21.226891,23.212261,10.133486,86.267029,4.8313022,12.068892,6.8054996,86.906128,11.258329,17.541349,5295868,480534,5.8400002,21.121181,23.311186,10.879884,88.808372,4.8789387,12.657722,6.7950473,86.002502,11.28361,26.439848,长垣市,410783,新乡市,410700,河南省,410000,Central
1399,,,,17.714489,21.50223,9.3170414,97.735329,3.7537382,59.584274,3.0501964,29.48407,12.736308,95.922134,721500,2400,2.4542,18.768288,23.225266,10.764679,98.840263,3.7828321,61.343281,3.2808638,37.133419,13.022583,98.201263,1817828,1841,5.23,18.829678,23.35158,11.463362,98.91317,3.8558111,65.987457,3.1297817,31.92647,12.890517,97.163757,解放区,410802,焦作市,410800,河南省,410000,Central
1400,,,,18.277357,21.355555,8.8657837,95.395782,3.7328076,33.182869,3.3072593,21.682068,11.362489,85.757401,364000,6600,3.4642,19.377352,23.188511,10.593365,97.78775,3.8559391,37.530922,4.2337604,54.761448,11.416215,92.442085,1377978,5929,12.83,19.416714,23.334101,11.343071,98.010696,3.8758059,38.284004,3.8941531,38.992889,11.389439,93.425079,中站区,410803,焦作市,410800,河南省,410000,Central
1401,,,,18.171354,21.363659,8.9268122,95.892288,3.9785697,46.369976,4.0946903,52.079578,11.784867,55.036266,564100,12000,4.0489001,19.217785,23.187016,10.62595,98.111206,4.0647073,50.541252,4.0285134,48.74469,11.572629,57.982544,889398,19286,7.3699999,19.283073,23.310663,11.330509,98.218277,4.094173,52.05265,3.9722621,46.078426,11.705645,65.451706,马村区,410804,焦作市,410800,河南省,410000,Central
1402,,,,18.57486,21.520281,9.179328,94.742012,4.2419953,35.896973,4.8093281,63.306343,11.909977,68.357689,1206200,12100,3.7207,19.599785,23.26634,10.727114,97.443565,4.4805827,45.56958,4.6303697,52.933018,12.101177,82.14843,3422815,51552,6.6999998,19.639906,23.385878,11.426946,97.638733,4.5532956,49.006523,4.4848437,45.764164,11.981767,83.580551,山阳区,410811,焦作市,410800,河南省,410000,Central
1403,166671,58257,.58999997,19.39106,21.521976,8.8786964,88.127159,4.1803818,9.7567501,5.9737096,58.632381,10.500406,24.242289,984665,128153,3.4200001,20.558477,23.254885,10.497046,93.255264,4.2804532,10.783642,6.1523428,70.0998,10.503444,29.446247,1540545,108745,6.1900001,20.550453,23.398745,11.289856,94.205673,4.3605151,11.682507,5.9598403,57.824787,10.882468,33.367428,修武县,410821,焦作市,410800,河南省,410000,Central
1404,327850,68423,.77999997,19.121983,21.462606,8.8760548,90.373245,4.2823792,16.767185,5.4963531,56.452396,11.314962,33.49015,1839281,180786,4.2199998,20.227215,23.231031,10.492576,95.04026,4.5281253,21.438108,5.6591439,66.432648,11.394766,45.140469,1636778,173136,4.6700001,20.247322,23.373802,11.265523,95.612808,4.5527263,21.972048,5.5623975,60.30666,11.567535,53.789207,博爱县,410822,焦作市,410800,河南省,410000,Central
1405,314189,90659,.49000001,19.501682,21.503668,8.7902298,86.493317,4.1441908,7.7071152,6.5978661,89.641579,11.254005,16.118425,2223361,306264,3.1099999,20.645548,23.269869,10.479624,92.751106,4.2279568,8.380517,6.5956726,89.445145,11.348844,19.806517,3088158,350331,4.6700001,20.625601,23.378254,11.245857,93.624153,4.326807,9.2512646,6.5758548,87.68998,11.428149,25.807106,武陟县,410823,焦作市,410800,河南省,410000,Central
1406,284028,61302,.69999999,19.236771,21.472761,8.8196888,89.311378,3.5719528,6.6206598,6.2083097,92.43927,11.296095,16.977888,1736220,178389,4.1300001,20.359541,23.236973,10.481336,94.372086,3.6651275,7.267189,6.1935124,91.081474,11.343816,20.632235,2016962,258880,5.1199999,20.373886,23.344378,11.221716,94.872192,3.7161469,7.6475782,6.1790605,89.774651,11.324297,25.560734,温县,410825,焦作市,410800,河南省,410000,Central
1407,455030,61734,.99000001,19.284052,21.499712,8.8667889,89.09185,4.767767,19.973774,5.8615575,59.633087,11.179689,33.95866,2721044,153343,6.0799999,20.409204,23.253893,10.490788,94.184761,4.9091969,23.008186,5.9674969,66.29734,11.24694,42.202343,3206313,198988,7.1599998,20.417631,23.387089,11.249687,94.866882,4.9329944,23.562292,5.8882017,61.243313,11.295438,52.625221,沁阳市,410882,焦作市,410800,河南省,410000,Central
1408,271391,48856,.75999999,19.221809,21.472853,8.8328409,89.471069,3.849092,9.3549252,6.0930262,88.220306,10.977977,26.519945,2076348,161596,5.6700001,20.372169,23.20573,10.420094,94.11969,3.9245801,10.088446,6.1044674,89.235451,11.026409,30.737148,2371591,245403,7.0900002,20.366596,23.359035,11.262631,94.983505,3.991009,10.78137,6.0946164,88.36068,11.208427,32.568733,孟州市,410883,焦作市,410800,河南省,410000,Central
1409,,,,19.674795,21.618261,8.7539949,85.679329,4.4248266,27.295242,5.3959289,72.082764,11.228333,28.61697,3048800,148700,4.6258001,20.878458,23.322922,10.273553,91.322731,4.5062647,29.611134,5.3721199,70.386795,11.533186,51.2369,7056120,265422,7.29,20.718752,23.449341,11.04672,93.481911,4.6649623,34.703762,5.2960019,65.227943,12.369765,66.062935,华龙区,410902,濮阳市,410900,河南省,410000,Central
1410,256236,120768,.38,20.391125,21.659792,8.3495035,71.879387,3.8900065,5.8821115,6.6621218,94.069237,11.277686,8.1315994,1253986,337530,1.98,21.613876,23.339994,9.9982061,82.202606,3.8982372,5.930727,6.6621222,94.069275,11.290064,10.09259,2196083,496836,3.73,21.500307,23.409477,10.77251,85.179665,3.9770236,6.4168868,6.655901,93.485855,11.250207,13.758987,清丰县,410922,濮阳市,410900,河南省,410000,Central
1411,191867,93067,.38999999,20.215199,21.622137,8.3755264,75.510811,3.4097886,4.8473463,6.3868399,95.152657,11.339774,8.3988552,1005441,256643,2.26,21.451813,23.299242,9.9766951,84.235809,3.4097886,4.8473463,6.3868399,95.152657,11.369272,10.239041,1853277,398529,3.9000001,21.34305,23.412209,10.811618,87.370796,3.48053,5.2026749,6.3830986,94.797325,11.275852,15.919023,南乐县,410923,濮阳市,410900,河南省,410000,Central
1412,169121,48338,.34999999,20.20908,21.642294,8.4916105,76.145905,4.3055563,12.255829,6.2571864,86.282936,11.199142,14.892505,948309,133010,2.02,21.36857,23.271172,9.9553719,85.081993,4.3164282,12.3898,6.2651606,86.973709,11.264917,18.509855,2326208,253350,5.21,21.309935,23.410435,10.826608,87.760483,4.3377881,12.65729,6.2620802,86.70623,11.306576,22.111153,范县,410926,濮阳市,410900,河南省,410000,Central
1413,116345,35785,.34,20.060867,21.558514,8.3523331,77.634407,3.480926,7.3566771,5.9886098,90.313957,11.256341,10.828065,629995,79402,1.9299999,21.214334,23.259024,10.067045,87.057961,3.5353432,7.7681003,5.9906697,90.500198,11.315163,12.402944,1255846,154471,3.9100001,21.119015,23.346474,10.800341,89.219795,3.6035843,8.3167086,5.9835725,89.860176,11.281013,15.263727,台前县,410927,濮阳市,410900,河南省,410000,Central
1414,361020,142934,.34,20.790747,21.844498,8.506423,65.137238,4.6339049,7.1245556,7.1912684,91.919281,11.380466,9.5027027,2100894,331415,2.01,21.986984,23.433147,9.9902315,76.452797,4.6397915,7.1666183,7.1928892,92.068382,11.451477,14.545248,3027869,527703,3.1600001,21.88061,23.544811,10.859897,81.065826,4.6856985,7.5032821,7.1884804,91.663345,11.226107,24.121273,濮阳县,410928,濮阳市,410900,河南省,410000,Central
1415,,,,18.397911,22.217682,9.254467,97.806717,4.1093273,69.100227,3.2705703,29.868389,13.008538,87.683426,2506500,24000,5.0067,19.403856,23.998936,10.835832,98.989861,4.1790061,74.086731,2.8282521,19.191793,13.116703,93.163284,4484161,1042,7.4899998,19.421644,24.111927,11.510462,99.081589,4.2334599,78.23291,2.494148,13.740925,13.151538,90.551254,魏都区,411002,许昌市,411000,河南省,410000,Central
1416,503977,139169,.63889998,20.402838,22.267469,8.7885437,84.504669,4.4826303,8.8918238,6.791863,89.511314,11.298306,10.253105,1945061,360800,2.5381,21.545975,24.034117,10.531563,91.693588,4.5254555,9.2808886,6.783576,88.772575,11.264201,12.41408,5986869,317418,8.0699997,21.570644,24.150978,11.300593,92.425125,4.6199431,10.200583,6.7510843,85.934586,11.32019,18.532236,建安区,411003,许昌市,411000,河南省,410000,Central
1417,371891,148004,.61000001,20.279955,22.214886,8.686636,85.556572,3.3352609,3.2242317,6.734755,96.562355,11.221966,9.7551527,1875495,479400,3.4100001,21.511841,23.985012,10.412206,91.568298,3.3352609,3.2242315,6.7298331,96.088249,11.167169,10.614138,3946780,420428,7.21,21.535496,24.081163,11.162064,92.157936,3.3713615,3.3427553,6.7216568,95.305794,11.108366,11.766763,鄢陵县,411024,许昌市,411000,河南省,410000,Central
1418,319385,110059,.40000001,20.353264,22.243301,8.7281542,84.893387,4.4822021,9.5825672,6.6321111,82.257477,11.39343,19.207403,2446406,336400,3.6500001,21.488907,23.998085,10.454475,91.866493,4.4915304,9.6723757,6.6963768,87.717407,11.268085,17.102533,4849683,428204,7.1900001,21.550549,24.142548,11.260473,92.512978,4.5167375,9.9192867,6.7065439,88.613792,11.259326,17.266447,襄城县,411025,许昌市,411000,河南省,410000,Central
1419,833116,125871,.70999998,20.63299,22.332773,8.8202639,81.727692,4.0469975,3.9002726,7.1429634,86.229515,11.3229,14.375952,3848572,289919,3.4100001,21.787222,24.061989,10.498376,89.717911,4.0824242,4.0409236,7.2142839,92.604073,11.318969,19.229647,9038261,340898,8.1499996,21.801838,24.172836,11.229135,90.661255,4.1464648,4.3081737,7.2012911,91.408661,11.304952,18.339905,禹州市,411081,许昌市,411000,河南省,410000,Central
1420,757835,124188,1.12,20.115803,22.266754,8.9371586,88.362663,4.157064,9.9532471,6.3456941,88.812653,11.572441,18.313017,3257660,219971,4.75,21.24505,24.015713,10.589723,93.737946,4.191946,10.306562,6.3427382,88.550476,11.592223,18.339809,8248419,312040,11.62,21.24124,24.114414,11.302835,94.348076,4.27561,11.20595,6.302762,85.080421,11.616456,21.371464,长葛市,411082,许昌市,411000,河南省,410000,Central
1421,,,,19.626999,21.719711,8.8531065,87.664787,3.7870982,19.185892,5.2157226,80.061874,11.710395,44.204563,858500,65900,2.6436999,20.784197,23.428659,10.381989,92.895645,3.8060064,19.552116,5.2028065,79.034439,11.891349,49.650486,2515412,99101,7.79,20.833912,23.581139,11.176915,93.589462,3.8973486,21.422155,5.1558428,75.408485,12.013175,51.562588,源汇区,411102,漯河市,411100,河南省,410000,Central
1422,644623,203000,.71270001,20.05584,21.805262,8.8386507,82.612556,4.3111529,16.477179,5.9158869,81.99926,11.571838,30.906191,1556300,178800,3.1457,21.2236,23.492397,10.364054,89.656342,4.3137722,16.520399,5.9240079,82.6679,11.549999,30.96991,2856482,284191,5.6399999,21.273897,23.626682,11.133169,90.489609,4.3256474,16.717747,5.9068699,81.263206,11.726224,40.053585,郾城区,411103,漯河市,411100,河南省,410000,Central
1423,,,,20.034239,21.728168,8.6387691,81.620415,3.9250591,11.591928,5.9191151,85.14576,11.347174,28.51992,2060600,184300,4.3104,21.222124,23.490498,10.400858,89.651962,3.9573398,11.972227,5.9280219,85.907539,11.429983,34.535343,5683647,354139,11.36,21.280775,23.619394,11.152722,90.353928,4.0519881,13.160738,5.8714972,81.186325,11.48595,35.818359,召陵区,411104,漯河市,411100,河南省,410000,Central
1424,241064,71438,.40000001,20.380062,21.792858,8.5540953,75.653839,4.753624,15.032394,6.4678979,83.469536,11.281333,16.334558,1047371,210095,1.9400001,21.561253,23.458364,10.12623,84.999878,4.7625523,15.167211,6.4761333,84.159767,11.170417,19.058067,2287729,356936,5.1100001,21.602907,23.589987,10.907301,86.290482,4.7836547,15.490679,6.4758053,84.132164,11.20881,25.670052,舞阳县,411121,漯河市,411100,河南省,410000,Central
1425,477850,142435,.69,20.399853,21.828197,8.6556349,76.029465,4.8663287,16.212793,6.4911909,82.32402,11.357163,35.715816,1994153,310055,2.8,21.558853,23.502373,10.22729,85.680092,4.8711047,16.290409,6.5019937,83.218155,11.359173,31.917242,3867523,460444,6.5,21.611294,23.6506,11.051148,86.988113,4.8821568,16.471453,6.4979453,82.881943,11.433565,34.138947,临颍县,411122,漯河市,411100,河南省,410000,Central
1426,,,,18.074867,21.558905,9.2962437,96.931671,4.0834951,29.333965,3.2734783,13.04923,11.612868,86.362831,1300200,29300,3.9823,19.347542,23.313171,10.814596,98.104393,4.0908165,29.54952,4.4205461,41.091312,11.921413,89.720909,3178441,69617,9.71,19.383093,23.429272,11.509256,98.251091,4.0908165,29.54952,4.7655225,58.01915,12.047749,82.452019,湖滨区,411202,三门峡市,411200,河南省,410000,Central
1427,243228,34620,.7141,19.593014,21.603861,8.9166002,86.61248,3.8819945,3.012104,5.8204093,20.927282,10.038743,22.190142,1186351,151503,3.4453001,20.866184,23.359282,10.575725,91.734642,3.8982942,3.0616024,6.8059063,56.067188,10.068851,26.708414,2837827,273827,9.8199997,20.864222,23.458485,11.281002,92.529907,3.9126515,3.1058762,6.8724065,59.922417,10.01275,31.255812,陕州区,411203,三门峡市,411200,河南省,410000,Central
1428,272803,39213,.82999998,19.480797,21.583118,8.9609308,87.782753,2.9385102,1.3889345,5.9923086,29.439453,10.209815,5.0713377,1748033,154014,5.04,20.686216,23.288469,10.493181,92.589355,2.9492986,1.404,6.5504217,51.441666,10.217661,10.311362,2387065,216171,7.6900001,20.6998,23.4209,11.258704,93.419769,2.9599714,1.419065,6.7477336,62.662327,10.215515,13.094924,渑池县,411221,三门峡市,411200,河南省,410000,Central
1429,97164,32098,.27000001,20.432697,21.704954,8.6757126,71.980148,2.1119018,.22574051,7.0527325,31.578032,9.292491,3.7063584,528029,122986,1.5,21.593941,23.377014,10.31924,83.187935,2.2072098,.24831408,6.9969149,29.86371,9.2604523,7.4490638,1296295,283121,4.0799999,21.533421,23.499403,11.122262,85.998177,2.3148444,.27653265,6.5301471,18.725313,9.2191658,9.8731012,卢氏县,411224,三门峡市,411200,河南省,410000,Central
1430,134623,2760,.87,17.836634,21.468866,9.1801777,97.354294,3.1926153,24.322868,3.3504364,28.48103,11.373917,48.986553,1556284,7517,10.72,18.993002,23.251564,10.779738,98.585739,3.2009981,24.52762,4.2091331,67.217598,11.606053,41.618366,1468404,18622,10.81,19.04612,23.364088,11.47714,98.667305,3.2175486,24.936941,4.0528221,57.490726,11.867238,49.604832,义马市,411281,三门峡市,411200,河南省,410000,Central
1431,719791,97420,1.01,20.068373,21.692902,8.8868628,80.299553,4.3975782,2.7148037,7.2618895,47.609432,10.125363,18.807198,3981090,345277,5.5100002,21.282679,23.399057,10.520863,87.953293,4.4125838,2.7558475,7.554615,63.800201,10.175598,24.976078,4657288,642692,7.0900002,21.250839,23.496326,11.235207,89.412407,4.4311323,2.8074415,7.4014101,54.737637,10.14819,26.454964,灵宝市,411282,三门峡市,411200,河南省,410000,Central
1432,,,,20.178219,21.850128,8.6505585,81.211205,4.6771884,11.049509,6.7580142,88.518524,11.362855,32.666149,2692300,240900,3.033,21.397341,23.584671,10.325327,88.778404,4.7086391,11.402548,6.7565522,88.389191,11.403788,34.535076,4880083,432676,4.9200001,21.415689,23.685534,11.028929,89.667168,4.7729316,12.159726,6.7406387,86.993759,11.553004,39.5993,宛城区,411302,南阳市,411300,河南省,410000,Central
1433,,,,20.184334,21.861013,8.67383,81.300613,4.7211852,11.077234,6.7969112,88.289192,11.299059,35.605377,2438300,183800,2.6352,21.35553,23.555511,10.233539,88.919479,4.7352037,11.233615,6.7992392,88.495003,11.325075,36.975761,6234666,353026,5.6999998,21.387789,23.677671,10.975961,89.872162,4.7565713,11.476229,6.7821646,86.996803,11.373796,42.097282,卧龙区,411303,南阳市,411300,河南省,410000,Central
1434,325254,62436,.55000001,20.958279,21.98568,8.3120174,64.206398,3.3051069,.93068892,7.4616013,59.421967,9.8773899,12.422935,1072003,148798,1.9400001,22.107937,23.567457,9.8771772,76.765228,3.3277919,.952043,7.2771597,49.413456,9.8098955,16.218182,1950982,305639,3.5999999,22.106882,23.688681,10.69669,79.439499,3.3997619,1.0230873,7.0340772,38.750359,9.9273853,16.88796,南召县,411321,南阳市,411300,河南省,410000,Central
1435,324392,141117,.34,20.795328,21.924456,8.3026075,67.66848,4.1945367,2.619015,7.800993,96.472145,10.676015,4.4122987,1184957,319338,1.3,21.962103,23.564705,9.943162,79.862816,4.2132134,2.6683888,7.7779388,94.273521,10.597246,5.9741297,2930313,592468,3.3699999,21.987177,23.714085,10.830199,82.216652,4.2465763,2.7589164,7.7483001,91.520386,10.54893,15.48136,方城县,411322,南阳市,411300,河南省,410000,Central
1436,259068,81512,.63,21.224863,22.078175,8.2487068,57.399815,2.85045,.49862686,6.0722027,12.501584,9.5047398,6.4505692,1714872,230613,3.8800001,22.344372,23.680588,9.9860706,73.716164,3.1765838,.69089776,5.8455105,9.9658403,9.4597769,14.457983,2838949,407721,6.3400002,22.32202,23.750439,10.674437,76.031242,3.2356565,.73294038,5.6252699,7.9958501,9.5063381,18.681789,西峡县,411323,南阳市,411300,河南省,410000,Central
1437,696276,145998,.75,20.455538,21.835041,8.3783283,74.829643,4.47786,5.8957314,7.1594839,86.129532,11.120958,13.862041,1654605,253376,1.9400001,21.615717,23.517988,10.04636,85.077072,4.4920034,5.9797091,7.1267028,83.351906,11.035073,14.354199,2914091,472996,3.53,21.665548,23.652071,10.828341,86.282845,4.5422125,6.2876105,7.0811629,79.641205,11.011765,19.573055,镇平县,411324,南阳市,411300,河南省,410000,Central
1438,318780,106297,.51999998,20.842707,21.942352,8.3162947,66.701096,3.4498396,1.3647552,7.081624,51.560688,10.304054,6.9088817,1105762,287595,1.9400001,21.981201,23.575132,9.9506607,79.687447,3.4695508,1.3919233,7.0236773,48.657841,10.216761,9.4464922,2921101,589379,5.3499999,22.002085,23.685196,10.788921,81.420494,3.5202754,1.4643492,6.9540625,45.385746,10.177919,12.844699,内乡县,411325,南阳市,411300,河南省,410000,Central
1439,313364,107992,.44,20.914825,21.961151,8.2867975,64.877411,3.7445083,1.4966738,6.5978599,25.961037,10.173985,7.5075889,1454124,291000,2.1400001,22.01457,23.568008,9.9147453,78.848053,3.7494338,1.5040638,6.896318,34.989731,10.092257,7.8584924,2710511,546770,5.0599999,22.067341,23.675568,10.657856,79.975761,3.7832522,1.555799,6.6245332,26.662823,10.147355,12.312851,淅川县,411326,南阳市,411300,河南省,410000,Central
1440,202444,92635,.31999999,20.297525,21.773098,8.335021,77.135223,4.2540112,6.0563354,6.9923434,93.6381,10.960221,9.3202553,956592,290471,1.52,21.528824,23.535336,10.121336,86.554314,4.2687473,6.1462431,6.9870992,93.1483,10.906637,10.130343,1993347,516699,3.5699999,21.539352,23.600491,10.803427,87.269104,4.3200631,6.4698782,6.9835815,92.821251,10.966045,13.668774,社旗县,411327,南阳市,411300,河南省,410000,Central
1441,514747,227502,.41,20.799286,21.930046,8.3192844,67.721222,4.5273733,3.7101102,7.7348671,91.703033,10.874773,8.5199699,1997314,587209,1.5700001,22.013611,23.582546,9.9874439,79.173325,4.5296388,3.7185242,7.7727876,95.247223,10.812792,11.219345,4222920,1082266,4.0300002,22.059141,23.719168,10.819003,80.98661,4.5386496,3.7521834,7.7707505,95.053421,10.888272,11.709001,唐河县,411328,南阳市,411300,河南省,410000,Central
